,Date,DFF,Inflation_Rate, Open_Dow, High_Dow, Low_Dow, Close_Dow,Average_Dow, Open_Nasdaq, High_Nasdaq, Low_Nasdaq, Close_Nasdaq,Average_Nasdaq, Open_S&P, High_S&P, Low_S&P, Close_S&P,Average_S&P
3926,1/19/23,4.33,2.2,39365.75,39509.54,39127.33,39273.91,39319.83,10890.4,10932.52,10804.57,10852.27,10871.335,3911.84,3922.94,3885.54,3898.85,3905.3450000000003
3927,1/20/23,4.33,2.23,39431.78,40032.96,39265.99,40032.71,39732.244999999995,10924.66,11143.17,10885.65,11140.43,11032.545,3909.04,3972.96,3897.86,3972.61,3940.825
3928,1/23/23,4.33,2.28,40108.76,40712.74,40035.21,40534.8,40321.78,11171.94,11405.5,11144.03,11364.41,11268.175,3978.14,4039.31,3971.64,4019.81,3998.975
3929,1/24/23,4.33,2.27,40338.67,40565.22,40231.82,40479.07,40408.869999999995,11302.93,11378.15,11282.65,11334.27,11318.6,4001.74,4023.92,3989.79,4016.95,4009.345
3930,1/25/23,4.33,2.29,40020.18,40513.46,39793.32,40483.47,40251.825,11146.53,11334.22,11069.17,11313.36,11229.945,3982.71,4019.55,3949.06,4016.22,3999.465
3931,1/26/23,4.33,2.33,40771.89,40933.98,40451.4,40925.87,40848.880000000005,11458.41,11516.05,11341.19,11512.41,11485.41,4036.08,4061.57,4013.29,4060.43,4048.255
3932,1/27/23,4.33,2.33,40823.05,41291.89,40811.36,41065.4,40944.225000000006,11470.47,11691.89,11470.27,11621.71,11546.09,4053.72,4094.21,4048.7,4070.56,4062.14
3933,1/30/23,4.33,2.29,40777.43,40993.7,40497.04,40516.74,40647.085,11512.34,11553.31,11388.54,11393.81,11453.075,4049.27,4063.85,4015.55,4017.77,4033.52
3934,1/31/23,4.33,2.24,40574.52,41169.09,40556.99,41167.86,40871.19,11398.58,11586.01,11398.37,11584.55,11491.564999999999,4020.85,4077.16,4020.44,4076.6,4048.725
3935,2/1/23,4.33,2.25,41065.76,41944.38,40796.07,41645.62,41355.69,11573.14,11904.02,11500.33,11816.32,11694.73,4070.07,4148.95,4037.2,4119.21,4094.6400000000003
3936,2/2/23,4.58,2.22,42075.43,42471.64,41916.33,42299.55,42187.490000000005,12065.15,12269.56,12024.14,12200.82,12132.985,4158.68,4195.44,4141.88,4179.76,4169.22
3937,2/3/23,4.58,2.22,41778.47,42316.33,41711.82,41843.35,41810.91,11946.86,12231.31,11946.86,12006.95,11976.905,4136.69,4182.36,4123.36,4136.48,4136.584999999999
3938,2/6/23,4.58,2.25,41591.99,41693.51,41378.83,41545.34,41568.66499999999,11904.41,11973.41,11843.49,11887.45,11895.93,4119.57,4124.63,4093.38,4111.08,4115.325
3939,2/7/23,4.58,2.31,41456.47,42180.94,41286.19,42062.57,41759.520000000004,11891.25,12150.22,11836.77,12113.79,12002.52,4105.35,4176.54,4088.39,4164.0,4134.675
3940,2/8/23,4.58,2.34,41897.46,42007.28,41530.34,41589.38,41743.42,12069.12,12096.39,11890.09,11910.52,11989.82,4153.47,4156.85,4111.67,4117.86,4135.665
3941,2/9/23,4.57,2.33,41962.72,41982.25,41074.21,41187.18,41574.95,12069.1,12070.96,11745.11,11789.58,11929.34,4144.25,4156.23,4069.67,4081.5,4112.875
3942,2/10/23,4.58,2.33,41033.31,41282.42,40950.63,41246.68,41139.994999999995,11714.6,11775.8,11630.54,11718.12,11716.36,4068.92,4094.36,4060.79,4090.46,4079.69
3943,2/13/23,4.58,2.31,41312.35,41745.19,41247.17,41720.51,41516.43,11759.09,11910.92,11719.73,11891.79,11825.44,4096.62,4138.9,4092.67,4137.29,4116.955
3944,2/14/23,4.58,2.31,41561.95,41976.75,41312.02,41742.54,41652.244999999995,11808.2,11999.85,11760.57,11960.15,11884.175,4126.7,4159.77,4095.01,4136.13,4131.415
3945,2/15/23,4.58,2.35,41520.38,41941.25,41452.5,41939.65,41730.015,11905.12,12071.29,11876.82,12070.59,11987.855,4119.5,4148.11,4103.98,4147.6,4133.55
3946,2/16/23,4.58,2.37,41454.81,41844.04,41352.7,41373.25,41414.03,11896.31,12040.34,11853.36,11855.83,11876.07,4114.75,4136.54,4089.49,4090.41,4102.58
3947,2/17/23,4.58,2.36,41177.54,41267.95,40936.97,41246.72,41212.130000000005,11777.5,11803.22,11673.21,11787.27,11782.385,4077.73,4081.51,4047.95,4079.09,4078.41
3949,2/21/23,4.58,2.42,40833.17,40917.84,40350.43,40369.89,40601.53,11640.37,11684.14,11491.18,11492.3,11566.335,4052.35,4052.35,3995.19,3997.34,4024.8450000000003
3950,2/22/23,4.58,2.41,40423.32,40601.79,40205.64,40343.5,40383.41,11517.2,11582.52,11445.17,11507.07,11512.135,4001.83,4017.37,3976.9,3991.05,3996.44
3951,2/23/23,4.58,2.39,40656.64,40713.05,40105.03,40554.29,40605.465,11636.93,11638.98,11432.58,11590.4,11613.665,4018.6,4028.3,3969.19,4012.32,4015.46
3952,2/24/23,4.58,2.38,40041.34,40202.09,39851.06,40126.4,40083.869999999995,11404.18,11434.36,11334.47,11394.94,11399.560000000001,3973.24,3978.25,3943.08,3970.04,3971.64
3953,2/27/23,4.57,2.36,40464.7,40618.98,40162.33,40249.83,40357.265,11517.19,11565.23,11444.6,11466.98,11492.085,3992.36,4018.05,3973.55,3982.24,3987.3
3954,2/28/23,4.57,2.43,40212.49,40427.86,40143.36,40147.32,40179.905,11451.05,11548.23,11435.39,11455.54,11453.295,3977.19,3997.5,3968.98,3970.15,3973.67
3955,3/1/23,4.58,2.44,40063.81,40193.09,39853.06,39985.65,40024.729999999996,11447.58,11479.0,11349.87,11379.48,11413.529999999999,3963.34,3971.73,3939.05,3951.39,3957.365
3956,3/2/23,4.57,2.48,39774.72,40361.69,39717.36,40270.44,40022.58,11273.77,11487.59,11273.61,11462.98,11368.375,3938.68,3990.84,3928.16,3981.35,3960.015
3957,3/3/23,4.57,2.52,40450.92,40946.91,40395.58,40915.22,40683.07,11524.65,11699.63,11514.74,11689.01,11606.83,3998.02,4048.29,3995.17,4045.64,4021.83
3958,3/6/23,4.57,2.49,40985.9,41195.81,40808.97,40856.26,40921.08,11736.87,11827.92,11667.48,11675.74,11706.305,4055.15,4078.49,4044.61,4048.42,4051.785
3959,3/7/23,4.57,2.38,40851.57,40885.86,40196.02,40254.83,40553.2,11670.98,11705.97,11512.03,11530.33,11600.654999999999,4048.26,4050.0,3980.31,3986.37,4017.315
3960,3/8/23,4.57,2.32,40267.53,40395.34,40077.57,40304.05,40285.79,11553.09,11601.23,11487.75,11576.0,11564.545,3987.55,4000.41,3969.76,3992.01,3989.78
3961,3/9/23,4.57,2.3,40371.51,40540.85,39413.75,39494.14,39932.825,11578.31,11667.12,11319.98,11338.35,11458.33,3998.66,4017.81,3908.7,3918.32,3958.49
3962,3/10/23,4.57,2.26,39420.32,39582.47,38636.98,38818.07,39119.195,11325.36,11373.81,11093.86,11138.89,11232.125,3912.77,3934.05,3846.32,3861.59,3887.1800000000003
3963,3/13/23,4.58,2.24,38384.28,39195.85,38209.42,38697.55,38540.915,11041.46,11326.73,10982.8,11188.84,11115.15,3835.12,3905.05,3808.86,3855.76,3845.44
3964,3/14/23,4.58,2.31,39253.98,39564.77,38894.74,39339.33,39296.655,11357.74,11467.02,11284.93,11428.15,11392.945,3894.01,3937.29,3873.63,3919.29,3906.65
3965,3/15/23,4.58,2.29,38774.7,39029.76,38463.39,39010.95,38892.825,11291.17,11447.91,11238.44,11434.05,11362.61,3876.74,3894.26,3838.24,3891.93,3884.335
3966,3/16/23,4.58,2.22,38798.83,39734.35,38715.52,39688.94,39243.885,11384.87,11733.8,11365.49,11717.28,11551.075,3878.93,3964.46,3864.11,3960.28,3919.605
3967,3/17/23,4.58,2.1,39616.72,39627.3,39033.92,39185.17,39400.945,11696.34,11773.11,11562.63,11630.51,11663.425,3958.69,3958.91,3901.27,3916.64,3937.665
3968,3/20/23,4.58,2.14,39257.54,39620.46,39217.96,39536.43,39396.985,11614.39,11695.55,11550.69,11675.54,11644.965,3917.47,3956.62,3916.89,3951.57,3934.52
3969,3/21/23,4.58,2.23,39917.06,40169.14,39809.44,40100.72,40008.89,11764.79,11879.16,11724.91,11860.11,11812.45,3975.89,4009.08,3971.19,4002.87,3989.38
3970,3/22/23,4.58,2.28,40099.23,40432.79,39376.76,39381.56,39740.395000000004,11857.5,12013.99,11666.85,11669.96,11763.73,4002.04,4039.49,3936.17,3936.97,3969.505
3971,3/23/23,4.83,2.19,39643.02,40098.15,39169.54,39465.09,39554.05499999999,11811.32,11962.69,11684.52,11787.4,11799.36,3959.21,4007.66,3919.05,3948.72,3953.965
3972,3/24/23,4.83,2.22,39286.73,39695.76,39040.37,39678.51,39482.62,11747.62,11826.23,11670.67,11823.96,11785.79,3939.21,3972.74,3909.16,3970.99,3955.1
3973,3/27/23,4.83,2.24,39925.76,40028.61,39691.62,39787.43,39856.595,11868.54,11903.21,11739.05,11768.84,11818.69,3982.93,4003.83,3970.49,3977.53,3980.23
3974,3/28/23,4.83,2.31,39743.34,39825.19,39535.81,39733.86,39738.6,11752.76,11752.76,11635.02,11716.08,11734.42,3974.13,3979.2,3951.53,3971.27,3972.7
3975,3/29/23,4.83,2.33,40100.14,40330.06,40031.66,40302.89,40201.515,11855.59,11941.59,11823.35,11926.24,11890.915,3999.53,4030.59,3999.53,4027.81,4013.67
3976,3/30/23,4.83,2.34,40558.49,40622.14,40331.26,40513.24,40535.865,12010.45,12044.79,11953.37,12013.47,12011.96,4046.74,4057.85,4032.1,4050.83,4048.785
3977,3/31/23,4.83,2.32,40629.29,41146.91,40629.29,41136.55,40882.92,12031.54,12227.93,12030.44,12221.91,12126.725,4056.18,4110.75,4056.18,4109.31,4082.745
3978,4/3/23,4.83,2.29,41049.81,41306.75,40976.2,41249.22,41149.515,12146.09,12196.34,12086.52,12189.45,12167.77,4102.2,4127.66,4098.79,4124.51,4113.355
3979,4/4/23,4.83,2.25,41306.7,41310.29,40810.97,40954.17,41130.435,12208.49,12224.68,12081.81,12126.33,12167.41,4128.03,4133.13,4086.87,4100.6,4114.3150000000005
3980,4/5/23,4.83,2.23,40857.93,40911.65,40608.53,40795.44,40826.685,12081.76,12086.75,11931.84,11996.86,12039.310000000001,4094.5,4099.69,4072.56,4090.38,4092.44
3981,4/6/23,4.83,2.24,40692.08,40949.57,40578.01,40927.19,40809.635,11939.08,12098.5,11898.36,12087.96,12013.52,4081.58,4107.32,4069.84,4105.02,4093.3
3983,4/10/23,4.83,2.27,40681.77,41018.21,40614.85,41018.0,40849.884999999995,11975.14,12084.94,11924.2,12084.36,12029.75,4085.2,4109.5,4072.55,4109.11,4097.155
3984,4/11/23,4.83,2.29,41059.91,41216.28,40973.11,41059.29,41059.600000000006,12080.24,12091.27,12011.4,12031.88,12056.06,4110.29,4124.26,4102.61,4108.94,4109.615
3985,4/12/23,4.83,2.27,41286.83,41337.87,40822.71,40870.03,41078.43,12110.87,12134.5,11916.54,11929.34,12020.105,4121.72,4134.37,4086.94,4091.95,4106.835
3986,4/13/23,4.83,2.29,41000.53,41439.16,40953.34,41401.01,41200.770000000004,11997.42,12178.8,11995.94,12166.27,12081.845000000001,4100.04,4150.26,4099.4,4146.22,4123.13
3987,4/14/23,4.83,2.3,41333.55,41575.35,41041.63,41290.28,41311.915,12117.91,12205.72,12026.55,12123.47,12120.689999999999,4140.11,4163.19,4113.2,4137.64,4138.875
3988,4/17/23,4.83,2.32,41279.05,41461.66,41173.21,41460.97,41370.01,12108.23,12159.02,12064.1,12157.72,12132.974999999999,4137.17,4151.72,4123.18,4151.32,4144.245
3989,4/18/23,4.83,2.28,41624.28,41650.11,41344.68,41487.52,41555.899999999994,12234.56,12245.43,12110.23,12153.41,12193.985,4164.26,4169.48,4140.36,4154.87,4159.5650000000005
3990,4/19/23,4.83,2.28,41285.9,41569.16,41274.8,41491.68,41388.79,12063.68,12191.1,12060.17,12157.23,12110.455,4139.33,4162.57,4134.49,4154.52,4146.925
3991,4/20/23,4.83,2.26,41179.13,41424.4,41089.01,41238.43,41208.78,12039.08,12155.96,12011.95,12059.56,12049.32,4130.48,4148.57,4114.57,4129.79,4130.135
3992,4/21/23,4.83,2.28,41276.06,41315.83,41063.12,41271.18,41273.619999999995,12046.03,12097.15,11986.82,12072.46,12059.244999999999,4132.14,4138.02,4113.86,4133.52,4132.83
3993,4/24/23,4.83,2.28,41253.31,41359.44,41092.76,41285.17,41269.24,12053.47,12103.58,11960.31,12037.2,12045.335,4132.07,4142.41,4117.77,4137.04,4134.555
3994,4/25/23,4.83,2.25,41093.35,41108.45,40579.8,40579.82,40836.585,11968.81,11990.46,11798.77,11799.16,11883.985,4126.43,4126.43,4071.38,4071.63,4099.030000000001
3995,4/26/23,4.83,2.25,40680.45,40763.68,40345.87,40414.8,40547.625,11913.23,11967.99,11833.07,11854.35,11883.79,4087.78,4089.67,4049.35,4055.99,4071.885
3996,4/27/23,4.83,2.27,40644.18,41198.06,40629.36,41171.63,40907.905,11972.15,12154.01,11950.92,12142.24,12057.195,4075.29,4138.24,4075.29,4135.35,4105.32
3997,4/28/23,4.83,2.18,41088.23,41512.67,41078.69,41511.66,41299.94500000001,12117.54,12227.72,12082.57,12226.58,12172.060000000001,4129.63,4170.06,4127.18,4169.48,4149.555
3998,5/1/23,4.83,2.23,41478.53,41690.52,41459.98,41501.73,41490.130000000005,12210.05,12261.32,12181.08,12212.6,12211.325,4166.79,4186.92,4164.12,4167.87,4167.33
3999,5/2/23,4.83,2.2,41418.57,41418.57,40675.64,40982.31,41200.44,12198.02,12206.58,12015.23,12080.51,12139.265,4164.1,4164.1,4089.72,4119.58,4141.84
4000,5/3/23,4.83,2.2,41038.75,41330.18,40720.49,40737.27,40888.009999999995,12097.04,12212.56,12022.46,12025.33,12061.185000000001,4122.25,4148.3,4088.86,4090.75,4106.5
4001,5/4/23,5.08,2.19,40624.0,40647.52,40280.78,40425.87,40524.935,11997.34,12033.15,11925.37,11966.4,11981.869999999999,4082.55,4082.61,4048.28,4061.22,4071.885
4002,5/5/23,5.08,2.21,40786.37,41298.62,40786.37,41193.76,40990.065,12073.03,12264.83,12065.72,12235.41,12154.220000000001,4084.73,4147.02,4084.73,4136.25,4110.49
4003,5/8/23,5.08,2.23,41238.65,41265.82,41073.05,41219.91,41229.28,12231.68,12264.99,12178.26,12256.92,12244.3,4136.98,4142.3,4123.81,4138.12,4137.549999999999
4004,5/9/23,5.08,2.23,41054.54,41163.44,41002.38,41047.86,41051.2,12195.78,12216.13,12174.06,12179.55,12187.665,4124.25,4130.35,4116.65,4119.17,4121.71
4005,5/10/23,5.08,2.17,41341.37,41413.6,40851.29,41233.17,41287.270000000004,12286.66,12337.69,12180.86,12306.44,12296.55,4143.74,4154.28,4098.92,4137.64,4140.6900000000005
4006,5/11/23,5.08,2.16,41147.13,41154.47,40933.31,41133.91,41140.520000000004,12321.26,12347.38,12255.44,12328.51,12324.885,4132.24,4132.8,4109.29,4130.62,4131.43
4007,5/12/23,5.08,2.18,41240.95,41268.93,40812.35,41056.83,41148.89,12350.52,12364.65,12209.58,12284.74,12317.630000000001,4138.54,4143.74,4099.12,4124.08,4131.3099999999995
4008,5/15/23,5.08,2.19,41115.95,41290.37,40958.82,41234.29,41175.119999999995,12301.17,12376.4,12263.35,12365.21,12333.189999999999,4126.65,4141.25,4110.27,4136.28,4131.465
4009,5/16/23,5.08,2.19,41102.8,41176.77,40911.57,40911.85,41007.325,12327.05,12403.81,12324.52,12343.05,12335.05,4127.95,4135.54,4109.86,4109.9,4118.924999999999
4010,5/17/23,5.08,2.22,41087.12,41499.31,40950.07,41444.34,41265.729999999996,12388.58,12514.07,12335.02,12500.57,12444.575,4122.85,4164.67,4113.62,4158.77,4140.81
4011,5/18/23,5.08,2.23,41412.62,41884.12,41387.43,41840.82,41626.72,12513.87,12698.5,12512.26,12688.84,12601.355,4157.68,4202.2,4153.5,4198.05,4177.865
4012,5/19/23,5.08,2.24,41935.16,41977.1,41629.74,41745.42,41840.29,12709.46,12731.73,12624.06,12657.9,12683.68,4204.15,4212.91,4180.2,4191.98,4198.065
4013,5/22/23,5.08,2.24,41753.09,41964.23,41649.19,41817.35,41785.22,12664.44,12756.23,12655.26,12720.78,12692.61,4190.78,4209.22,4179.68,4192.63,4191.705
4014,5/23/23,5.08,2.26,41654.7,41800.75,41340.49,41364.66,41509.68,12652.88,12709.74,12554.43,12560.25,12606.564999999999,4176.8,4185.68,4142.54,4145.58,4161.1900000000005
4015,5/24/23,5.08,2.25,41191.16,41219.62,40939.29,41051.21,41121.185,12481.9,12529.63,12415.85,12484.16,12483.029999999999,4132.96,4132.96,4103.98,4115.24,4124.1
4016,5/25/23,5.08,2.25,41371.44,41462.04,41113.27,41327.84,41349.64,12706.44,12736.92,12604.89,12698.09,12702.265,4155.71,4165.74,4129.73,4151.28,4153.495
4017,5/26/23,5.08,2.23,41408.01,41950.77,41408.01,41876.59,41642.3,12736.42,13001.91,12729.74,12975.69,12856.055,4155.98,4212.87,4156.16,4205.45,4180.715
4019,5/30/23,5.08,2.22,42089.67,42146.24,41744.33,41879.22,41984.445,13109.1,13154.29,12968.12,13017.43,13063.265,4226.71,4231.1,4192.18,4205.52,4216.115
4020,5/31/23,5.08,2.18,41694.19,41779.62,41452.91,41617.3,41655.745,12968.38,13029.08,12889.37,12935.29,12951.835,4190.74,4195.44,4166.15,4179.83,4185.285
4021,6/1/23,5.08,2.16,41634.88,42150.27,41519.0,42030.78,41832.83,12944.46,13141.83,12903.63,13100.98,13022.72,4183.03,4232.43,4171.64,4221.02,4202.025
4022,6/2/23,5.08,2.18,42328.28,42803.19,42293.22,42733.3,42530.79,13190.48,13256.21,13125.86,13240.77,13215.625,4241.01,4290.67,4241.01,4282.37,4261.6900000000005
4023,6/5/23,5.08,2.19,42727.14,42859.95,42541.68,42613.32,42670.229999999996,13238.48,13330.65,13194.95,13229.43,13233.955,4282.99,4299.28,4266.82,4273.79,4278.389999999999
4024,6/6/23,5.08,2.2,42560.58,42855.51,42512.22,42812.42,42686.5,13199.59,13306.2,13165.65,13276.42,13238.005000000001,4271.34,4288.33,4263.09,4283.85,4277.595
4025,6/7/23,5.08,2.21,42857.8,43005.96,42668.82,42715.66,42786.73,13295.26,13361.9,13089.48,13104.89,13200.075,4285.47,4299.19,4263.96,4267.52,4276.495000000001
4026,6/8/23,5.08,2.2,42699.41,42976.25,42605.62,42937.0,42818.205,13113.27,13248.6,13101.18,13238.52,13175.895,4268.69,4298.01,4261.07,4293.93,4281.3099999999995
4027,6/9/23,5.08,2.2,43055.38,43203.77,42871.47,42944.93,43000.155,13312.4,13385.95,13229.33,13259.14,13285.77,4304.88,4322.62,4291.7,4298.86,4301.87
4028,6/12/23,5.08,2.17,43068.41,43356.29,42992.71,43338.98,43203.69500000001,13326.37,13465.91,13302.58,13461.92,13394.145,4308.32,4340.13,4304.37,4338.93,4323.625
4029,6/13/23,5.08,2.2,43522.24,43739.62,43485.28,43675.5,43598.869999999995,13566.52,13594.4,13473.19,13573.32,13569.92,4352.61,4375.37,4349.31,4369.01,4360.8099999999995
4030,6/14/23,5.08,2.21,43681.58,43886.61,43320.97,43664.69,43673.135,13570.56,13661.74,13455.99,13626.48,13598.52,4366.29,4391.82,4337.85,4372.59,4369.4400000000005
4031,6/15/23,5.07,2.21,43561.21,44308.83,43549.95,44194.0,43877.604999999996,13572.88,13828.17,13561.37,13782.82,13677.849999999999,4365.33,4439.2,4362.6,4425.84,4395.585
4032,6/16/23,5.08,2.22,44425.82,44425.82,43995.02,44015.84,44220.83,13859.07,13864.06,13680.95,13689.57,13774.32,4442.7,4448.47,4407.44,4409.59,4426.145
4034,6/20/23,5.07,2.22,43819.5,43898.08,43576.42,43795.76,43807.630000000005,13642.3,13711.18,13561.84,13667.29,13654.795,4396.11,4400.15,4367.19,4388.71,4392.41
4035,6/21/23,5.07,2.21,43684.18,43772.7,43503.61,43564.38,43624.28,13620.87,13638.57,13460.94,13502.2,13561.535,4380.01,4386.22,4360.14,4365.69,4372.85
4036,6/22/23,5.07,2.24,43460.32,43675.29,43394.25,43672.1,43566.21,13443.41,13631.85,13441.56,13630.61,13537.01,4355.4,4382.25,4351.82,4381.89,4368.645
4037,6/23/23,5.07,2.21,43306.65,43497.8,43241.56,43304.81,43305.729999999996,13484.1,13572.19,13442.65,13492.52,13488.310000000001,4354.17,4366.55,4341.34,4348.33,4351.25
4038,6/26/23,5.07,2.18,43260.12,43484.83,43146.71,43152.66,43206.39,13468.75,13573.57,13334.42,13335.78,13402.265,4344.84,4362.06,4328.08,4328.82,4336.83
4039,6/27/23,5.07,2.2,43254.87,43743.93,43225.07,43680.75,43467.81,13389.25,13578.8,13366.97,13555.67,13472.46,4337.36,4384.42,4335.0,4378.41,4357.885
4040,6/28/23,5.07,2.18,43563.61,43822.81,43513.58,43696.43,43630.020000000004,13506.02,13654.14,13495.73,13591.75,13548.885,4367.48,4390.35,4360.22,4376.86,4372.17
4041,6/29/23,5.07,2.2,43701.61,43932.49,43653.94,43909.34,43805.475,13592.36,13618.53,13540.26,13591.33,13591.845000000001,4374.94,4398.39,4371.97,4396.44,4385.69
4042,6/30/23,5.08,2.22,44229.73,44492.41,44225.23,44411.47,44320.600000000006,13719.98,13816.67,13716.16,13787.92,13753.95,4422.44,4458.48,4422.44,4450.38,4436.41
4043,7/3/23,5.08,2.25,44376.08,44495.24,44340.85,44485.63,44430.854999999996,13798.7,13839.09,13773.41,13816.77,13807.735,4449.45,4456.46,4442.29,4455.59,4452.52
4045,7/5/23,5.08,2.26,44301.66,44429.92,44278.04,44355.68,44328.67,13772.1,13844.5,13764.25,13791.65,13781.875,4442.04,4454.06,4436.61,4446.82,4444.43
4046,7/6/23,5.08,2.27,43979.8,43994.41,43668.91,43960.04,43969.92,13653.17,13689.52,13567.25,13679.04,13666.105,4422.62,4422.62,4385.05,4411.59,4417.105
4047,7/7/23,5.08,2.27,43873.01,44314.81,43851.49,43914.42,43893.715,13668.07,13804.51,13656.74,13660.72,13664.395,4404.54,4440.39,4397.4,4398.95,4401.745
4048,7/10/23,5.07,2.25,43864.05,44105.48,43864.05,44097.78,43980.915,13645.37,13692.41,13584.87,13685.48,13665.425,4394.23,4412.6,4389.92,4409.53,4401.879999999999
4049,7/11/23,5.08,2.24,44187.19,44491.22,44119.12,44444.55,44315.87,13709.82,13774.83,13643.32,13760.7,13735.26,4415.55,4443.64,4408.46,4439.26,4427.405000000001
4050,7/12/23,5.08,2.26,44849.87,44927.89,44682.76,44772.51,44811.19,13915.64,13963.45,13842.13,13918.96,13917.3,4467.69,4488.34,4463.23,4472.16,4469.924999999999
4051,7/13/23,5.08,2.24,44977.67,45240.08,44948.59,45172.43,45075.05,14021.15,14163.81,14012.24,14138.57,14079.86,4491.5,4517.38,4489.36,4510.04,4500.77
4052,7/14/23,5.08,2.24,45263.55,45288.43,45010.51,45068.05,45165.8,14166.66,14232.11,14081.96,14113.7,14140.18,4514.61,4527.76,4499.56,4505.42,4510.014999999999
4053,7/17/23,5.08,2.25,45071.21,45384.03,45067.31,45279.75,45175.479999999996,14149.92,14274.41,14138.01,14244.95,14197.435000000001,4508.86,4532.85,4504.9,4522.79,4515.825
4054,7/18/23,5.08,2.23,45255.63,45694.22,45220.11,45626.4,45441.015,14212.25,14396.69,14176.11,14353.64,14282.945,4521.78,4562.3,4514.59,4554.98,4538.379999999999
4055,7/19/23,5.08,2.22,45753.65,45871.04,45653.22,45746.91,45750.28,14398.53,14446.55,14317.09,14358.02,14378.275000000001,4563.87,4578.43,4557.48,4565.72,4564.795
4056,7/20/23,5.08,2.35,45640.87,45711.67,45331.95,45405.16,45523.015,14273.29,14309.92,14030.63,14063.31,14168.3,4554.38,4564.74,4527.56,4534.87,4544.625
4057,7/21/23,5.08,2.35,45598.2,45614.77,45397.93,45404.02,45501.11,14148.17,14179.01,14020.45,14032.81,14090.49,4550.16,4555.0,4535.79,4536.34,4543.25
4058,7/24/23,5.08,2.38,45497.45,45643.03,45433.84,45560.37,45528.91,14081.63,14110.15,13997.13,14058.87,14070.25,4543.39,4563.41,4541.29,4554.64,4549.015
4059,7/25/23,5.08,2.39,45549.07,45826.09,45537.11,45680.45,45614.759999999995,14093.24,14201.91,14092.52,14144.56,14118.9,4555.19,4580.62,4552.42,4567.46,4561.325
4060,7/26/23,5.08,2.36,45582.19,45854.41,45521.36,45705.69,45643.94,14123.52,14187.35,14041.95,14127.28,14125.400000000001,4558.96,4582.47,4547.58,4566.75,4562.855
4061,7/27/23,5.33,2.37,46064.45,46094.51,45278.55,45368.68,45716.565,14319.16,14360.2,14006.92,14050.11,14184.635,4598.26,4607.07,4528.56,4537.41,4567.835
4062,7/28/23,5.33,2.38,45729.63,45908.68,45663.89,45846.49,45788.06,14199.83,14344.35,14188.1,14316.66,14258.244999999999,4565.75,4590.16,4564.01,4582.23,4573.99
4063,7/31/23,5.33,2.37,45911.01,46010.33,45815.03,45969.67,45940.34,14337.9,14370.91,14292.75,14346.02,14341.96,4584.82,4594.22,4573.14,4588.96,4586.889999999999
4064,8/1/23,5.33,2.37,45827.39,45897.03,45714.68,45837.79,45832.59,14274.93,14309.21,14215.64,14283.91,14279.42,4578.83,4584.62,4567.53,4576.73,4577.78
4065,8/2/23,5.33,2.36,45502.19,45510.53,45101.91,45178.71,45340.45,14132.73,14133.85,13914.81,13973.45,14053.09,4550.93,4550.93,4505.75,4513.39,4532.16
